rep	case	h2	env	ts	Qx	P-Chi	P-EN
T40	C1	diff-0.3	env-5.0	p-0.55	3.29296718763159	0.0695771810526352	0.57
T41	C1	diff-0.3	env-5.0	p-0.55	-0.919321322580758	1	0.505
T42	C1	diff-0.3	env-5.0	p-0.55	-7.76355097313716	1	0.793
T43	C1	diff-0.3	env-5.0	p-0.55	-2.10904494369288	1	0.664
T44	C1	diff-0.3	env-5.0	p-0.55	42.6445270425044	6.56478505514722e-11	0.493
T45	C1	diff-0.3	env-5.0	p-0.55	-0.13112144410117	1	0.206
T46	C1	diff-0.3	env-5.0	p-0.55	48.3386941470174	3.58605787134475e-12	0.134
T47	C1	diff-0.3	env-5.0	p-0.55	1.21158499704085	0.27101844432362	0.447
T48	C1	diff-0.3	env-5.0	p-0.55	-11.6432775999489	1	0.957
T49	C1	diff-0.3	env-5.0	p-0.55	-10.2873876675584	1	0.789
T50	C1	diff-0.3	env-5.0	p-0.55	-13.9535979788917	1	0.921
T51	C1	diff-0.3	env-5.0	p-0.55	-1.81355924657531	1	0.758
T52	C1	diff-0.3	env-5.0	p-0.55	949.251126169909	1.92987939350223e-208	0.228
T53	C1	diff-0.3	env-5.0	p-0.55	23.2310942044099	1.43655728110016e-06	0.259
T54	C1	diff-0.3	env-5.0	p-0.55	1.32180979625803	0.250267506984268	0.488
T55	C1	diff-0.3	env-5.0	p-0.55	-5.09942886703646	1	0.911
T56	C1	diff-0.3	env-5.0	p-0.55	-0.233347092341405	1	0.165
T57	C1	diff-0.3	env-5.0	p-0.55	-1.30170158774	1	0.778
T58	C1	diff-0.3	env-5.0	p-0.55	-0.143057848335841	1	0.176
T59	C1	diff-0.3	env-5.0	p-0.55	1.63985985944867	0.200344697054846	0.679
T60	C1	diff-0.3	env-5.0	p-0.55	-0.239046619248831	1	0.125
T61	C1	diff-0.3	env-5.0	p-0.55	-6.4493759372205	1	0.937
T62	C1	diff-0.3	env-5.0	p-0.55	2.07837370843979	0.149399277002514	0.254
T63	C1	diff-0.3	env-5.0	p-0.55	-14.3682515644117	1	0.995
T64	C1	diff-0.3	env-5.0	p-0.55	6.13677122789851	0.013239885221331	0.143
T65	C1	diff-0.3	env-5.0	p-0.55	-6.24208524340702	1	0.914
T66	C1	diff-0.3	env-5.0	p-0.55	-0.827256871132198	1	0.279
T67	C1	diff-0.3	env-5.0	p-0.55	-0.0127299781168757	1	0.039
T68	C1	diff-0.3	env-5.0	p-0.55	0.109738146785113	0.740442449067296	0.865
T69	C1	diff-0.3	env-5.0	p-0.55	0.171284721474737	0.678972549984639	0.889
T70	C1	diff-0.3	env-5.0	p-0.55	-13.4256700121552	1	0.981
T71	C1	diff-0.3	env-5.0	p-0.55	-13.7978335900673	1	0.883
T72	C1	diff-0.3	env-5.0	p-0.55	-0.237721320233382	1	0.256
T73	C1	diff-0.3	env-5.0	p-0.55	5.5560163816279	0.0184172764699785	0.189
T74	C1	diff-0.3	env-5.0	p-0.55	0.421537523923951	0.516170845107363	0.6
T75	C1	diff-0.3	env-5.0	p-0.55	0.0348164469041634	0.851980807684138	0.882
T76	C1	diff-0.3	env-5.0	p-0.55	-17.4857478771987	1	0.927
T77	C1	diff-0.3	env-5.0	p-0.55	0.124271615682869	0.724446976443291	0.88
T78	C1	diff-0.3	env-5.0	p-0.55	0.527467292134595	0.467673613013989	0.648
T79	C1	diff-0.3	env-5.0	p-0.55	-232.290464676016	1	0.996
T80	C1	diff-0.3	env-5.0	p-0.55	-2.33598658589465	1	0.377
T81	C1	diff-0.3	env-5.0	p-0.55	14.3741660528458	0.000149844060295093	0.064
T82	C1	diff-0.3	env-5.0	p-0.55	-172.927567207798	1	1
T83	C1	diff-0.3	env-5.0	p-0.55	-0.121135861957785	1	0.053
T84	C1	diff-0.3	env-5.0	p-0.55	3.74124498631081	0.0530848778540389	0.263
T85	C1	diff-0.3	env-5.0	p-0.55	-0.286541372835317	1	0.202
T86	C1	diff-0.3	env-5.0	p-0.55	-3.17237775660456	1	0.854
T87	C1	diff-0.3	env-5.0	p-0.55	-17.6286238203227	1	0.78
T88	C1	diff-0.3	env-5.0	p-0.55	-4.58741596275543	1	0.877
T89	C1	diff-0.3	env-5.0	p-0.55	236.44038027761	2.34901199634379e-53	0.03
T90	C1	diff-0.3	env-5.0	p-0.55	-0.665115519679246	1	0.249
T91	C1	diff-0.3	env-5.0	p-0.55	4.4905821222736	0.0340820703141122	0.051
T92	C1	diff-0.3	env-5.0	p-0.55	419.890367390284	2.57815549527808e-93	0.013
T93	C1	diff-0.3	env-5.0	p-0.55	-54.1999548722567	1	0.945
T94	C1	diff-0.3	env-5.0	p-0.55	-33.2269350243037	1	0.977
T95	C1	diff-0.3	env-5.0	p-0.55	-3.23553294207106	1	0.72
T96	C1	diff-0.3	env-5.0	p-0.55	0.290602966115726	0.589834394312049	0.679
T97	C1	diff-0.3	env-5.0	p-0.55	-0.155258123966783	1	0.171
T98	C1	diff-0.3	env-5.0	p-0.55	2.34228405078388	0.125904827340043	0.227
T99	C1	diff-0.3	env-5.0	p-0.55	5.76166343445154	0.016379557824859	0.151
T100	C1	diff-0.3	env-5.0	p-0.55	1.28480333850923e-08	0.999909560450831	1
T1	C1	same-0.3	env-0.0	p-0.60	28.166763241819	1.11299501983848e-07	0.245
T2	C1	same-0.3	env-0.0	p-0.60	-6.04579055578279	1	0.855
T3	C1	same-0.3	env-0.0	p-0.60	63.9584030804067	1.27074139890268e-15	0.008
T4	C1	same-0.3	env-0.0	p-0.60	57.5606951184063	3.27709145964886e-14	0.239
T5	C1	same-0.3	env-0.0	p-0.60	-0.361322765361683	1	0.167
T6	C1	same-0.3	env-0.0	p-0.60	28.9244661472889	7.52563223902999e-08	0.035
T7	C1	same-0.3	env-0.0	p-0.60	-26.5802952812292	1	0.985
T8	C1	same-0.3	env-0.0	p-0.60	0.100834156695397	0.750830900526077	0.866
T9	C1	same-0.3	env-0.0	p-0.60	-0.000267849506633308	1	0.003
T10	C1	same-0.3	env-0.0	p-0.60	0.973986831154761	0.323687883431287	0.73
T11	C1	same-0.3	env-0.0	p-0.60	45.5394056780612	1.49598653819268e-11	0.386
T12	C1	same-0.3	env-0.0	p-0.60	-4.705325320422	1	0.886
T13	C1	same-0.3	env-0.0	p-0.60	47.8286663553442	4.65140989790676e-12	0.005
T14	C1	same-0.3	env-0.0	p-0.60	-9.41074365041117	1	0.988
T15	C1	same-0.3	env-0.0	p-0.60	0.367709233806954	0.54425558740855	0.655
T16	C1	same-0.3	env-0.0	p-0.60	15.3914266390968	8.73838653739404e-05	0.008
T17	C1	same-0.3	env-0.0	p-0.60	-5.00983283013034	1	0.948
T18	C1	same-0.3	env-0.0	p-0.60	-18.5212113964682	1	0.966
T19	C1	same-0.3	env-0.0	p-0.60	-6.96360495122731	1	0.93
T20	C1	same-0.3	env-0.0	p-0.60	163.138227565939	2.33358524092925e-37	0.035
T21	C1	same-0.3	env-0.0	p-0.60	-6.70151428836753	1	0.955
T22	C1	same-0.3	env-0.0	p-0.60	-14.1850155475011	1	0.995
T23	C1	same-0.3	env-0.0	p-0.60	33.252130701612	8.09510076348325e-09	0.022
T24	C1	same-0.3	env-0.0	p-0.60	5.80050803384488	0.0160215446646275	0.083
T25	C1	same-0.3	env-0.0	p-0.60	0.539865527366233	0.462488461607276	0.607
T26	C1	same-0.3	env-0.0	p-0.60	-1.91392414970738	1	0.729
T27	C1	same-0.3	env-0.0	p-0.60	10.9556094859561	0.000933206716649903	0.323
T28	C1	same-0.3	env-0.0	p-0.60	-68.9359902894563	1	0.998
T29	C1	same-0.3	env-0.0	p-0.60	-1.06789552661	1	0.436
T30	C1	same-0.3	env-0.0	p-0.60	-118.999904895013	1	0.996
T31	C1	same-0.3	env-0.0	p-0.60	10.3387969663067	0.00130262884781703	0.041
T32	C1	same-0.3	env-0.0	p-0.60	129.305707491195	5.81376557102027e-30	0
T33	C1	same-0.3	env-0.0	p-0.60	18.0961404910158	2.1002671613212e-05	0.224
T34	C1	same-0.3	env-0.0	p-0.60	-115.76792680605	1	0.993
T35	C1	same-0.3	env-0.0	p-0.60	-21.3411442468216	1	0.996
T36	C1	same-0.3	env-0.0	p-0.60	136.605398256809	1.47094960603336e-31	0.186
T37	C1	same-0.3	env-0.0	p-0.60	10.737361044273	0.00104993955284938	0.824
T38	C1	same-0.3	env-0.0	p-0.60	-90.5063791388809	1	0.998
T39	C1	same-0.3	env-0.0	p-0.60	6.71428887229466	0.00956434220599436	0.078
T40	C1	same-0.3	env-0.0	p-0.60	2.06222033343491	0.150990023126214	0.351
T41	C1	same-0.3	env-0.0	p-0.60	-629.936518199027	1	0.976
T42	C1	same-0.3	env-0.0	p-0.60	9.77400847969381e-06	0.997505544792715	0.999
T43	C1	same-0.3	env-0.0	p-0.60	-210.565130095213	1	0.813
T44	C1	same-0.3	env-0.0	p-0.60	-9.89534787191349	1	0.795
T45	C1	same-0.3	env-0.0	p-0.60	0.769269859713791	0.380443021870127	0.477
T46	C1	same-0.3	env-0.0	p-0.60	0.304244630372359	0.581233574135286	0.897
T47	C1	same-0.3	env-0.0	p-0.60	-0.212318107374096	1	0.308
T48	C1	same-0.3	env-0.0	p-0.60	-68.1497318501266	1	0.997
T49	C1	same-0.3	env-0.0	p-0.60	-37.2345540889849	1	1
T50	C1	same-0.3	env-0.0	p-0.60	117.857610326704	1.86292987363505e-27	0
T51	C1	same-0.3	env-0.0	p-0.60	-8.56924944708972	1	0.957
T52	C1	same-0.3	env-0.0	p-0.60	0.738884778430123	0.390018357688765	0.591
T53	C1	same-0.3	env-0.0	p-0.60	-1.06425348012451	1	0.652
T54	C1	same-0.3	env-0.0	p-0.60	-97.1325905252354	1	0.996
T55	C1	same-0.3	env-0.0	p-0.60	0.900064869211336	0.342764317925769	0.48
T56	C1	same-0.3	env-0.0	p-0.60	7.1553182174922	0.0074742033122242	0.079
T57	C1	same-0.3	env-0.0	p-0.60	-32.6423865202838	1	0.995
T58	C1	same-0.3	env-0.0	p-0.60	7.62881942618007	0.00574428909025119	0.263
T59	C1	same-0.3	env-0.0	p-0.60	-42.7264621008704	1	1
T60	C1	same-0.3	env-0.0	p-0.60	6.08488790991863	0.0136343017284777	0.018
T61	C1	same-0.3	env-0.0	p-0.60	2.32294681940203	0.127478324110711	0.778
T62	C1	same-0.3	env-0.0	p-0.60	-2.05381011410426	1	0.625
T63	C1	same-0.3	env-0.0	p-0.60	1.84327746195569	0.174567293999373	0.285
T64	C1	same-0.3	env-0.0	p-0.60	0.188568736084711	0.664110525119647	0.744
T65	C1	same-0.3	env-0.0	p-0.60	93.0088109730216	5.20620489720903e-22	0.022
T66	C1	same-0.3	env-0.0	p-0.60	3.14718309148634	0.0760581578207482	0.139
T67	C1	same-0.3	env-0.0	p-0.60	-4.70477146806486	1	0.86
T68	C1	same-0.3	env-0.0	p-0.60	3.6163176635883	0.0572153808014647	0.241
T69	C1	same-0.3	env-0.0	p-0.60	11.3780906585887	0.000743154678669614	0.009
T70	C1	same-0.3	env-0.0	p-0.60	12.1583071987444	0.000488697111995274	0.012
T71	C1	same-0.3	env-0.0	p-0.60	-18.1230858286353	1	0.997
T72	C1	same-0.3	env-0.0	p-0.60	47.6255875194045	5.15906969187306e-12	0.011
T73	C1	same-0.3	env-0.0	p-0.60	-7.80532048502975	1	0.914
T74	C1	same-0.3	env-0.0	p-0.60	-0.014454436405443	1	0.038
T75	C1	same-0.3	env-0.0	p-0.60	14.6618733090929	0.000128621851781799	0.003
T76	C1	same-0.3	env-0.0	p-0.60	-0.0905984000835473	1	0.102
T77	C1	same-0.3	env-0.0	p-0.60	0.0974435433381699	0.754919321859977	0.82
T78	C1	same-0.3	env-0.0	p-0.60	2.32108536021521	0.127630944171639	0.733
T79	C1	same-0.3	env-0.0	p-0.60	4.08313065568135	0.0433133374015786	0.18
T80	C1	same-0.3	env-0.0	p-0.60	-13.8363531262892	1	0.997
T81	C1	same-0.3	env-0.0	p-0.60	10.7477443736458	0.00104406495882065	0.002
T82	C1	same-0.3	env-0.0	p-0.60	42.3181100477163	7.75709210006159e-11	0.014
T83	C1	same-0.3	env-0.0	p-0.60	-35.3471633049529	1	0.992
T84	C1	same-0.3	env-0.0	p-0.60	-126.073269539765	1	1
T85	C1	same-0.3	env-0.0	p-0.60	-732.469334961798	1	0.994
T86	C1	same-0.3	env-0.0	p-0.60	9.33965115015809	0.00224248209418429	0.015
T87	C1	same-0.3	env-0.0	p-0.60	-50.0265629807559	1	0.955
T88	C1	same-0.3	env-0.0	p-0.60	9.84238941478747	0.00170535836501391	0.289
T89	C1	same-0.3	env-0.0	p-0.60	4.92374163075603	0.0264900875783098	0.152
T90	C1	same-0.3	env-0.0	p-0.60	19.8603696097743	8.33095876819153e-06	0.007
T91	C1	same-0.3	env-0.0	p-0.60	38.5619164722302	5.30439119868689e-10	0.074
T92	C1	same-0.3	env-0.0	p-0.60	-1.73724561128317	1	0.567
T93	C1	same-0.3	env-0.0	p-0.60	-7.38348718243869	1	0.937
T94	C1	same-0.3	env-0.0	p-0.60	14.7761799015635	0.000121055025916103	0.003
T95	C1	same-0.3	env-0.0	p-0.60	43.675956791292	3.87503294790164e-11	0.012
T96	C1	same-0.3	env-0.0	p-0.60	9.19552052714406	0.00242608090420012	0.008
T97	C1	same-0.3	env-0.0	p-0.60	-30.9661044790212	1	0.979
T98	C1	same-0.3	env-0.0	p-0.60	2.84823698355628	0.0914741979559117	0.257
T99	C1	same-0.3	env-0.0	p-0.60	0.805378760384248	0.369490058468318	0.633
T100	C1	same-0.3	env-0.0	p-0.60	4.03624650451787	0.0445327656241642	0.313
T1	C1	diff-0.3	env-0.0	p-0.60			
T2	C1	diff-0.3	env-0.0	p-0.60			
T3	C1	diff-0.3	env-0.0	p-0.60			
T4	C1	diff-0.3	env-0.0	p-0.60			
T5	C1	diff-0.3	env-0.0	p-0.60			
T6	C1	diff-0.3	env-0.0	p-0.60			
T7	C1	diff-0.3	env-0.0	p-0.60			
T8	C1	diff-0.3	env-0.0	p-0.60			
T9	C1	diff-0.3	env-0.0	p-0.60			
T10	C1	diff-0.3	env-0.0	p-0.60			
T11	C1	diff-0.3	env-0.0	p-0.60			
T12	C1	diff-0.3	env-0.0	p-0.60			
T13	C1	diff-0.3	env-0.0	p-0.60			
T14	C1	diff-0.3	env-0.0	p-0.60			
T15	C1	diff-0.3	env-0.0	p-0.60			
T16	C1	diff-0.3	env-0.0	p-0.60			
T17	C1	diff-0.3	env-0.0	p-0.60			
T18	C1	diff-0.3	env-0.0	p-0.60			
T19	C1	diff-0.3	env-0.0	p-0.60			
T20	C1	diff-0.3	env-0.0	p-0.60			
T21	C1	diff-0.3	env-0.0	p-0.60			
T22	C1	diff-0.3	env-0.0	p-0.60			
T23	C1	diff-0.3	env-0.0	p-0.60			
T24	C1	diff-0.3	env-0.0	p-0.60			
T25	C1	diff-0.3	env-0.0	p-0.60			
T26	C1	diff-0.3	env-0.0	p-0.60			
T27	C1	diff-0.3	env-0.0	p-0.60			
T28	C1	diff-0.3	env-0.0	p-0.60			
T29	C1	diff-0.3	env-0.0	p-0.60			
T30	C1	diff-0.3	env-0.0	p-0.60			
T31	C1	diff-0.3	env-0.0	p-0.60			
T32	C1	diff-0.3	env-0.0	p-0.60			
T33	C1	diff-0.3	env-0.0	p-0.60			
T34	C1	diff-0.3	env-0.0	p-0.60			
T35	C1	diff-0.3	env-0.0	p-0.60			
T36	C1	diff-0.3	env-0.0	p-0.60			
T37	C1	diff-0.3	env-0.0	p-0.60			
T38	C1	diff-0.3	env-0.0	p-0.60			
T39	C1	diff-0.3	env-0.0	p-0.60			
T40	C1	diff-0.3	env-0.0	p-0.60			
T41	C1	diff-0.3	env-0.0	p-0.60			
T42	C1	diff-0.3	env-0.0	p-0.60			
T43	C1	diff-0.3	env-0.0	p-0.60			
T44	C1	diff-0.3	env-0.0	p-0.60			
T45	C1	diff-0.3	env-0.0	p-0.60			
T46	C1	diff-0.3	env-0.0	p-0.60			
T47	C1	diff-0.3	env-0.0	p-0.60			
T48	C1	diff-0.3	env-0.0	p-0.60			
T49	C1	diff-0.3	env-0.0	p-0.60			
T50	C1	diff-0.3	env-0.0	p-0.60			
T51	C1	diff-0.3	env-0.0	p-0.60			
T52	C1	diff-0.3	env-0.0	p-0.60			
T53	C1	diff-0.3	env-0.0	p-0.60			
T54	C1	diff-0.3	env-0.0	p-0.60			
T55	C1	diff-0.3	env-0.0	p-0.60			
T56	C1	diff-0.3	env-0.0	p-0.60			
T57	C1	diff-0.3	env-0.0	p-0.60			
T58	C1	diff-0.3	env-0.0	p-0.60			
T59	C1	diff-0.3	env-0.0	p-0.60			
T60	C1	diff-0.3	env-0.0	p-0.60			
T61	C1	diff-0.3	env-0.0	p-0.60			
T62	C1	diff-0.3	env-0.0	p-0.60			
T63	C1	diff-0.3	env-0.0	p-0.60			
T64	C1	diff-0.3	env-0.0	p-0.60			
T65	C1	diff-0.3	env-0.0	p-0.60			
T66	C1	diff-0.3	env-0.0	p-0.60			
T67	C1	diff-0.3	env-0.0	p-0.60			
T68	C1	diff-0.3	env-0.0	p-0.60			
T69	C1	diff-0.3	env-0.0	p-0.60			
T70	C1	diff-0.3	env-0.0	p-0.60			
T71	C1	diff-0.3	env-0.0	p-0.60			
T72	C1	diff-0.3	env-0.0	p-0.60			
T73	C1	diff-0.3	env-0.0	p-0.60			
T74	C1	diff-0.3	env-0.0	p-0.60			
T75	C1	diff-0.3	env-0.0	p-0.60			
T76	C1	diff-0.3	env-0.0	p-0.60			
T77	C1	diff-0.3	env-0.0	p-0.60			
T78	C1	diff-0.3	env-0.0	p-0.60			
T79	C1	diff-0.3	env-0.0	p-0.60			
T80	C1	diff-0.3	env-0.0	p-0.60			
T81	C1	diff-0.3	env-0.0	p-0.60			
T82	C1	diff-0.3	env-0.0	p-0.60			
T83	C1	diff-0.3	env-0.0	p-0.60			
T84	C1	diff-0.3	env-0.0	p-0.60			
T85	C1	diff-0.3	env-0.0	p-0.60			
T86	C1	diff-0.3	env-0.0	p-0.60			
T87	C1	diff-0.3	env-0.0	p-0.60			
T88	C1	diff-0.3	env-0.0	p-0.60			
T89	C1	diff-0.3	env-0.0	p-0.60			
T90	C1	diff-0.3	env-0.0	p-0.60			
T91	C1	diff-0.3	env-0.0	p-0.60			
T92	C1	diff-0.3	env-0.0	p-0.60			
T93	C1	diff-0.3	env-0.0	p-0.60			
T94	C1	diff-0.3	env-0.0	p-0.60			
T95	C1	diff-0.3	env-0.0	p-0.60			
T96	C1	diff-0.3	env-0.0	p-0.60			
T97	C1	diff-0.3	env-0.0	p-0.60			
T98	C1	diff-0.3	env-0.0	p-0.60			
T99	C1	diff-0.3	env-0.0	p-0.60			
T100	C1	diff-0.3	env-0.0	p-0.60			
T1	C1	same-0.3	env-5.0	p-0.60	102.274865069159	4.83285317906391e-24	0
T2	C1	same-0.3	env-5.0	p-0.60	1.63462724668099	0.201064228057697	0.437
T3	C1	same-0.3	env-5.0	p-0.60	17.2602337939359	3.25937247830832e-05	0.006
T4	C1	same-0.3	env-5.0	p-0.60	-1.30130686999801	1	0.72
T5	C1	same-0.3	env-5.0	p-0.60	-5.98021979889731	1	0.887
T6	C1	same-0.3	env-5.0	p-0.60	65.6260738264477	5.45127682450604e-16	0.016
T7	C1	same-0.3	env-5.0	p-0.60	-26.9909134868425	1	0.866
T8	C1	same-0.3	env-5.0	p-0.60	21.224180463296	4.08577241302467e-06	0.057
T9	C1	same-0.3	env-5.0	p-0.60	-52.3556100696969	1	0.993
T10	C1	same-0.3	env-5.0	p-0.60	1196.92188480756	2.84616549315348e-262	0.061
T11	C1	same-0.3	env-5.0	p-0.60	-5.37711983938412	1	0.744
T12	C1	same-0.3	env-5.0	p-0.60	8.51697992462682	0.00351847907590761	0.1
T13	C1	same-0.3	env-5.0	p-0.60	-4.36907791027748	1	0.879
T14	C1	same-0.3	env-5.0	p-0.60	-8.24345420405082	1	0.859
T15	C1	same-0.3	env-5.0	p-0.60	112.500474406521	2.77598508047727e-26	0.277
T16	C1	same-0.3	env-5.0	p-0.60	-12.9198778691351	1	0.726
T17	C1	same-0.3	env-5.0	p-0.60	-0.451907543116723	1	0.417
T18	C1	same-0.3	env-5.0	p-0.60	83.8502599589482	5.33705753649006e-20	0
T19	C1	same-0.3	env-5.0	p-0.60	-70.7936929971569	1	0.997
T20	C1	same-0.3	env-5.0	p-0.60	10.7907257011087	0.00102009882871774	0.036
T21	C1	same-0.3	env-5.0	p-0.60	8.95292514817952	0.00277025644077695	0.028
T22	C1	same-0.3	env-5.0	p-0.60	49.1805735172405	2.3345125396104e-12	0.492
T23	C1	same-0.3	env-5.0	p-0.60	-285.640717119944	1	1
T24	C1	same-0.3	env-5.0	p-0.60	16.085267562825	6.05532827949361e-05	0.01
T25	C1	same-0.3	env-5.0	p-0.60	15.1156069971026	0.000101123805180482	0.073
T26	C1	same-0.3	env-5.0	p-0.60	0.530717212258662	0.466305484577988	0.591
T27	C1	same-0.3	env-5.0	p-0.60	-3.88489274029143	1	0.37
T28	C1	same-0.3	env-5.0	p-0.60	-83.9403228990221	1	0.992
T29	C1	same-0.3	env-5.0	p-0.60	21.6530567739253	3.26688984049002e-06	0.001
T30	C1	same-0.3	env-5.0	p-0.60	18.1562961968012	2.03495511171439e-05	0
T31	C1	same-0.3	env-5.0	p-0.60	-14.3507646754673	1	0.988
T32	C1	same-0.3	env-5.0	p-0.60	-17.0790822180863	1	1
T33	C1	same-0.3	env-5.0	p-0.60	-20.1459848044599	1	0.857
T34	C1	same-0.3	env-5.0	p-0.60	0.665355970046079	0.414675428072377	0.839
T35	C1	same-0.3	env-5.0	p-0.60	22.3793221403067	2.23770310620325e-06	0.004
T36	C1	same-0.3	env-5.0	p-0.60	-11.9359084658795	1	0.999
T37	C1	same-0.3	env-5.0	p-0.60	-33.5115335445306	1	0.996
T38	C1	same-0.3	env-5.0	p-0.60	22.7348593988176	1.85963558739737e-06	0.004
T39	C1	same-0.3	env-5.0	p-0.60	-4.90354115670539	1	0.919
T40	C1	same-0.3	env-5.0	p-0.60	-0.0423435905792308	1	0.078
T41	C1	same-0.3	env-5.0	p-0.60	30.7494335744167	2.93589528576347e-08	0
T42	C1	same-0.3	env-5.0	p-0.60	24.9979430457714	5.73915093774727e-07	0.01
T43	C1	same-0.3	env-5.0	p-0.60	-323.213955798568	1	0.936
T44	C1	same-0.3	env-5.0	p-0.60	-18.8823209594152	1	0.835
T45	C1	same-0.3	env-5.0	p-0.60	3.40165361021296	0.0651310953715529	0.312
T46	C1	same-0.3	env-5.0	p-0.60	20.2776919260354	6.697697230167e-06	0.139
T47	C1	same-0.3	env-5.0	p-0.60	6.13565678530842	0.0132482327051218	0.033
T48	C1	same-0.3	env-5.0	p-0.60	-0.918747664165937	1	0.621
T49	C1	same-0.3	env-5.0	p-0.60	-2.92290208614258	1	0.665
T50	C1	same-0.3	env-5.0	p-0.60	-42.1606832856972	1	0.974
T51	C1	same-0.3	env-5.0	p-0.60	16.5143454938451	4.82833806466069e-05	0.055
T52	C1	same-0.3	env-5.0	p-0.60	3.27695471132198	0.0702591827291249	0.728
T53	C1	same-0.3	env-5.0	p-0.60	49.2167926971608	2.29180349785795e-12	0.069
T54	C1	same-0.3	env-5.0	p-0.60	67.6936350427359	1.90979061223829e-16	0.046
T55	C1	same-0.3	env-5.0	p-0.60	39.1315544848489	3.96188688991723e-10	0.01
T56	C1	same-0.3	env-5.0	p-0.60	-3.59367840300211	1	0.812
T57	C1	same-0.3	env-5.0	p-0.60	11.197484051724	0.000819083136694112	0.043
T58	C1	same-0.3	env-5.0	p-0.60	-67.8422385473537	1	0.996
T59	C1	same-0.3	env-5.0	p-0.60	9.11415239927109	0.00253639453567001	0.133
T60	C1	same-0.3	env-5.0	p-0.60	35.1337162278362	3.07824689920638e-09	0.042
T61	C1	same-0.3	env-5.0	p-0.60	-6.59573642657808	1	0.827
T62	C1	same-0.3	env-5.0	p-0.60	7.37657500992513	0.00660788938320603	0.035
T63	C1	same-0.3	env-5.0	p-0.60	94.1764572720063	2.88613059408201e-22	0.002
T64	C1	same-0.3	env-5.0	p-0.60	-4.02889018630391	1	0.898
T65	C1	same-0.3	env-5.0	p-0.60	2.84193473148699	0.0918335796696229	0.153
T66	C1	same-0.3	env-5.0	p-0.60	14.5973679024711	0.000133100320667435	0.038
T67	C1	same-0.3	env-5.0	p-0.60	-4.65258125767485	1	0.864
T68	C1	same-0.3	env-5.0	p-0.60	-179.781157329941	1	0.859
T69	C1	same-0.3	env-5.0	p-0.60	-27.1443482560251	1	0.983
T70	C1	same-0.3	env-5.0	p-0.60	-11.1599342260661	1	0.994
T71	C1	same-0.3	env-5.0	p-0.60	23.7768964776024	1.08173121618462e-06	0.009
T72	C1	same-0.3	env-5.0	p-0.60	17.59694638946	2.73026399643357e-05	0.005
T73	C1	same-0.3	env-5.0	p-0.60	68.8915186439345	1.04031255285551e-16	0.251
T74	C1	same-0.3	env-5.0	p-0.60	8.53978486993179	0.00347466697670122	0.08
T75	C1	same-0.3	env-5.0	p-0.60	-170.211535327294	1	1
T76	C1	same-0.3	env-5.0	p-0.60	-0.375293542643376	1	0.173
T77	C1	same-0.3	env-5.0	p-0.60	-2.58225498751088	1	0.305
T78	C1	same-0.3	env-5.0	p-0.60	42.5328811167088	6.95039238025596e-11	0.044
T79	C1	same-0.3	env-5.0	p-0.60	28.6367087212062	8.73112203366477e-08	0.001
T80	C1	same-0.3	env-5.0	p-0.60	-1.61571466796323	1	0.588
T81	C1	same-0.3	env-5.0	p-0.60	-7.34842299301115	1	0.947
T82	C1	same-0.3	env-5.0	p-0.60	13.6393515286708	0.000221493921071787	0.008
T83	C1	same-0.3	env-5.0	p-0.60	-58.4198493909064	1	1
T84	C1	same-0.3	env-5.0	p-0.60	34.4710731667139	4.32633330677395e-09	0.031
T85	C1	same-0.3	env-5.0	p-0.60	-1.565913707612	1	0.716
T86	C1	same-0.3	env-5.0	p-0.60	11.2914381698513	0.000778653406749083	0.025
T87	C1	same-0.3	env-5.0	p-0.60	-6.55178569295823	1	0.609
T88	C1	same-0.3	env-5.0	p-0.60	-0.976653341450678	1	0.619
T89	C1	same-0.3	env-5.0	p-0.60	-0.815639643053998	1	0.475
T90	C1	same-0.3	env-5.0	p-0.60	-11.8725700091855	1	0.985
T91	C1	same-0.3	env-5.0	p-0.60	13.9005730577982	0.000192739693935518	0.064
T92	C1	same-0.3	env-5.0	p-0.60	-6.93123729991552	1	0.281
T93	C1	same-0.3	env-5.0	p-0.60	-3.31589717786585	1	0.898
T94	C1	same-0.3	env-5.0	p-0.60	-0.680215998643326	1	0.422
T95	C1	same-0.3	env-5.0	p-0.60	42.7907614692499	6.09191819292709e-11	0.007
T96	C1	same-0.3	env-5.0	p-0.60	0.0718218422181884	0.788702417507462	0.911
T97	C1	same-0.3	env-5.0	p-0.60	978.403565675619	8.88389613090843e-215	0.088
T98	C1	same-0.3	env-5.0	p-0.60	14.2840015426612	0.000157195254867004	0.024
T99	C1	same-0.3	env-5.0	p-0.60	16.3305293390791	5.31999380952359e-05	0.002
T100	C1	same-0.3	env-5.0	p-0.60	-70.7063564460557	1	1
T1	C1	diff-0.3	env-5.0	p-0.60	-3.2318255479743	1	0.953
T2	C1	diff-0.3	env-5.0	p-0.60	2.64087615424508	0.104146094078346	0.46
T3	C1	diff-0.3	env-5.0	p-0.60	4.2416448647504	0.0394439345573483	0.455
T4	C1	diff-0.3	env-5.0	p-0.60	-0.176500555054334	1	0.096
T5	C1	diff-0.3	env-5.0	p-0.60	0.254748510005241	0.613751175226449	0.747
T6	C1	diff-0.3	env-5.0	p-0.60	-3.57707691356887	1	0.835
